,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
278,Hyundai Elite i20,Hyundai,2019,114342,Diesel,Manual,12675,570000.0,7,Hyderabad
279,Maruti Baleno,Maruti,2016,47932,Petrol,Auto,9721,437000.0,10,Hyderabad
280,Maruti S PRESSO,Maruti,2024,23133,CNG,Manual,8650,490000.00000000006,2,Hyderabad
281,Tata NEXON,Tata,2020,129002,Diesel,Auto,15905,715000.0,6,Hyderabad
282,Hyundai GRAND I10 NIOS,Hyundai,2020,72491,Petrol,Manual,7855,445000.0,6,Hyderabad
283,Honda Jazz,Honda,2016,92935,Diesel,Manual,10687,405999.99999999994,10,Hyderabad
284,Renault Kwid,Renault,2016,46196,Petrol,Manual,5530,249000.00000000003,10,Hyderabad
285,Renault Lodgy,Renault,2015,28953,Diesel,Manual,12835,386000.0,11,Hyderabad
286,Maruti Baleno,Maruti,2019,77135,Petrol,Manual,9464,536000.0,7,Hyderabad
287,Nissan Terrano,Nissan,2014,147366,Diesel,Manual,16423,349000.0,12,Hyderabad
288,KIA SELTOS,KIA,2020,58895,Petrol,Manual,15954,932000.0,6,Hyderabad
289,Volkswagen Polo,Volkswagen,2020,35505,Petrol,Auto,12252,694000.0,6,Hyderabad
290,Maruti XL6,Maruti,2020,76493,Petrol,Manual,13555,768000.0,6,Hyderabad
291,Maruti Wagon R 1.0,Maruti,2017,20927,Petrol,Auto,7297,373000.0,9,Hyderabad
292,Maruti S Cross,Maruti,2018,82043,Diesel,Manual,13033,667000.0,8,Hyderabad
293,Maruti Ritz,Maruti,2013,66076,Petrol,Manual,10735,227999.99999999997,13,Hyderabad
294,Maruti Vitara Brezza,Maruti,2018,52670,Diesel,Auto,13321,681000.0,8,Hyderabad
295,Tata TIGOR,Tata,2022,51500,CNG,Manual,9675,548000.0,4,Hyderabad
296,Maruti New Wagon-R,Maruti,2019,48974,Petrol,Manual,7065,400000.0,7,Hyderabad
297,Honda Amaze,Honda,2013,137552,Diesel,Manual,22916,258000.0,13,Hyderabad
298,Maruti Wagon R 1.0,Maruti,2017,66046,Petrol,Manual,5714,292000.0,9,Hyderabad
299,Maruti Swift,Maruti,2020,80297,Petrol,Auto,9083,515000.00000000006,6,Hyderabad
300,Hyundai Verna,Hyundai,2018,101963,Diesel,Auto,17015,765000.0,8,Hyderabad
301,Tata Zest,Tata,2016,213990,Diesel,Manual,6820,259000.0,10,Hyderabad
302,Tata TIGOR,Tata,2019,50891,Petrol,Manual,7750,438999.99999999994,7,Hyderabad
303,Maruti Alto 800,Maruti,2018,78563,Petrol,Manual,5005,225000.0,8,Hyderabad
304,Maruti Swift Dzire,Maruti,2013,13142,Petrol,Manual,12663,269000.0,13,Hyderabad
305,Hyundai i10,Hyundai,2012,94700,Petrol,Manual,14749,166000.0,14,Hyderabad
306,Renault TRIBER,Renault,2020,65453,Petrol,Manual,8985,509000.0,6,Hyderabad
307,Ford Figo,Ford,2012,104062,Diesel,Manual,8985,149000.0,14,Hyderabad
308,Tata TIAGO NRG,Tata,2022,25000,Petrol,Auto,9444,535000.0,4,Hyderabad
309,Maruti Wagon R 1.0,Maruti,2012,95229,Petrol,Manual,13594,153000.0,14,Hyderabad
310,Maruti Alto K10,Maruti,2016,95603,Petrol,Manual,4338,195000.0,10,Hyderabad
311,Mahindra XUV500,Mahindra,2014,88954,Diesel,Manual,16805,357000.0,12,Hyderabad
312,Mahindra TUV300,Mahindra,2018,101200,Diesel,Manual,11456,515000.00000000006,8,Hyderabad
313,Mahindra XUV500,Mahindra,2014,141215,Diesel,Manual,18641,396000.0,12,Hyderabad
314,Maruti Swift Dzire,Maruti,2013,75670,Diesel,Manual,32074,361000.0,13,Hyderabad
315,Hyundai Grand i10,Hyundai,2013,66163,Petrol,Manual,13698,291000.0,13,Hyderabad
316,Volkswagen Polo,Volkswagen,2014,67365,Petrol,Auto,11758,354000.0,12,Hyderabad
317,Datsun Go,Datsun,2014,35577,Petrol,Manual,5181,156000.0,12,Hyderabad
318,Maruti Wagon R 1.0,Maruti,2012,84182,Petrol,Manual,15104,170000.0,14,Hyderabad
319,Volkswagen Polo,Volkswagen,2019,83565,Petrol,Manual,7538,426999.99999999994,7,Hyderabad
320,Tata Tiago,Tata,2016,78214,Petrol,Manual,8230,370000.0,10,Hyderabad
321,Tata Tiago,Tata,2018,61178,Petrol,Manual,6178,350000.0,8,Hyderabad
