,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
2329,Ford Figo Aspire,Ford,2017,"53,217 km",Diesel,Manual,"EMI ₹29,942/m*",₹3.37 lakh
2330,Maruti Ciaz,Maruti,2016,"49,311 km",Petrol,Manual,"EMI ₹8,008/m*",₹3.60 lakh
2331,Hyundai i10,Hyundai,2011,"54,582 km",Petrol,Manual,"EMI ₹8,008/m*",₹0.83 lakh
2332,Maruti Baleno,Maruti,2018,"42,865 km",Petrol,Manual,"EMI ₹7,591/m*",₹4.30 lakh
2333,Maruti IGNIS,Maruti,2017,"80,731 km",Petrol,Auto,"EMI ₹5,670/m*",₹2.90 lakh
2334,Hyundai Grand i10,Hyundai,2014,"11,495 km",Petrol,Manual,"EMI ₹7,706/m*",₹2.32 lakh
2335,Honda Amaze,Honda,2015,"49,995 km",Petrol,Manual,"EMI ₹8,558/m*",₹3.25 lakh
2336,Maruti Swift,Maruti,2017,"31,092 km",Petrol,Manual,"EMI ₹5,767/m*",₹2.95 lakh
2337,Hyundai i10,Hyundai,2011,"63,962 km",Petrol,Manual,"EMI ₹5,767/m*",₹0.85 lakh
2338,Honda City,Honda,2015,"1,04,941 km",Petrol,Manual,"EMI ₹10,534/m*",₹4.00 lakh
2339,Hyundai i10,Hyundai,2011,"47,188 km",Petrol,Manual,"EMI ₹10,534/m*",₹1.03 lakh
2340,Maruti Swift,Maruti,2019,"84,378 km",Petrol,Manual,"EMI ₹8,473/m*",₹4.80 lakh
2341,Honda City,Honda,2011,"1,06,973 km",Petrol,Manual,"EMI ₹8,473/m*",₹1.15 lakh
2342,Maruti Ertiga,Maruti,2019,"35,954 km",Petrol,Manual,"EMI ₹13,363/m*",₹7.57 lakh
2343,Toyota Etios,Toyota,2011,"79,002 km",Petrol,Manual,"EMI ₹13,363/m*",₹1.35 lakh
2344,Maruti Swift Dzire,Maruti,2016,"1,32,884 km",Petrol,Manual,"EMI ₹6,184/m*",₹2.78 lakh
2345,Hyundai Grand i10,Hyundai,2015,"49,030 km",Petrol,Manual,"EMI ₹7,189/m*",₹2.73 lakh
2346,Hyundai Eon,Hyundai,2013,"25,004 km",Petrol,Manual,"EMI ₹6,261/m*",₹1.33 lakh
2347,Maruti Alto,Maruti,2019,"18,337 km",Petrol,Manual,"EMI ₹4,237/m*",₹2.40 lakh
2348,Toyota Etios,Toyota,2011,"61,522 km",Petrol,Manual,"EMI ₹4,237/m*",₹1.03 lakh
2349,Maruti Swift Dzire,Maruti,2011,"1,28,566 km",Petrol,Manual,"EMI ₹4,237/m*",₹0.87 lakh
2350,Hyundai Santro Xing,Hyundai,2013,"44,582 km",Petrol,Manual,"EMI ₹7,249/m*",₹1.54 lakh
2351,Hyundai VENUE,Hyundai,2020,"1,07,000 km",Petrol,Manual,"EMI ₹11,100/m*",₹4.99 lakh
2352,Volkswagen Polo,Volkswagen,2020,"1,11,505 km",Petrol,Manual,"EMI ₹11,122/m*",₹5.00 lakh
2353,Maruti Vitara Brezza,Maruti,2017,"75,075 km",Diesel,Manual,"EMI ₹33,763/m*",₹3.80 lakh
2354,Honda City,Honda,2015,"1,31,571 km",Petrol,Manual,"EMI ₹9,928/m*",₹3.77 lakh
2355,Hyundai Eon,Hyundai,2011,"7,698 km",Petrol,Manual,"EMI ₹9,928/m*",₹0.93 lakh
2356,Maruti Swift,Maruti,2025,"9,935 km",Petrol,Auto,"EMI ₹11,457/m*",₹6.49 lakh
2357,Tata NEXON,Tata,2024,"12,801 km",Petrol,Manual,"EMI ₹18,835/m*",₹11.00 lakh
2358,Maruti Ertiga,Maruti,2014,"83,941 km",Petrol,Manual,"EMI ₹13,917/m*",₹4.19 lakh
2359,Hyundai Santro Xing,Hyundai,2013,"24,691 km",Petrol,Manual,"EMI ₹6,167/m*",₹1.31 lakh
2360,Ford Figo Aspire,Ford,2018,"35,704 km",Petrol,Manual,"EMI ₹5,296/m*",₹3.00 lakh
2361,Hyundai Grand i10,Hyundai,2014,"1,83,267 km",Petrol,Manual,"EMI ₹6,204/m*",₹1.87 lakh
2362,Maruti Wagon R 1.0,Maruti,2014,"1,03,493 km",Petrol,Manual,"EMI ₹5,646/m*",₹1.70 lakh
2363,Honda City,Honda,2015,"73,115 km",Petrol,Manual,"EMI ₹10,534/m*",₹4.00 lakh
2364,Maruti Wagon R 1.0,Maruti,2012,"1,09,623 km",Petrol,Manual,"EMI ₹11,106/m*",₹1.25 lakh
2365,Hyundai VENUE,Hyundai,2022,"88,114 km",Petrol,Manual,"EMI ₹10,380/m*",₹5.88 lakh
2366,Toyota Etios,Toyota,2011,"98,775 km",Petrol,Manual,"EMI ₹10,380/m*",₹1.14 lakh
2367,Renault TRIBER,Renault,2020,"51,198 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
2368,Maruti Wagon R 1.0,Maruti,2016,"2,32,351 km",Petrol,Manual,"EMI ₹3,559/m*",₹1.60 lakh
2369,Ford Ecosport,Ford,2020,"46,905 km",Diesel,Manual,"EMI ₹13,852/m*",₹5.26 lakh
2370,Renault Kwid,Renault,2019,"43,851 km",Petrol,Manual,"EMI ₹4,007/m*",₹2.27 lakh
2371,Toyota Etios,Toyota,2014,"24,198 km",Petrol,Manual,"EMI ₹7,979/m*",₹2.40 lakh
2372,Maruti Swift,Maruti,2011,"51,338 km",Petrol,Manual,"EMI ₹7,979/m*",₹1.05 lakh
2373,MG HECTOR,MG,2019,"38,263 km",Petrol,Auto,"EMI ₹16,592/m*",₹9.69 lakh
2374,Chevrolet Beat,Chevrolet,2011,"60,230 km",Petrol,Manual,"EMI ₹16,592/m*",₹0.55 lakh
2375,Skoda Octavia,Skoda,2018,"1,11,491 km",Petrol,Auto,"EMI ₹16,683/m*",₹7.50 lakh
2376,Honda City,Honda,2017,"96,857 km",Petrol,Auto,"EMI ₹8,993/m*",₹4.60 lakh
2377,Renault Lodgy,Renault,2016,"94,165 km",Diesel,Manual,"EMI ₹8,993/m*",₹2.00 lakh
2378,Maruti Wagon R 1.0,Maruti,2011,"1,02,689 km",Petrol,Manual,"EMI ₹8,993/m*",₹0.84 lakh
2379,Maruti Wagon R 1.0,Maruti,2011,"66,298 km",Petrol,Manual,"EMI ₹8,993/m*",₹0.74 lakh
2380,Hyundai i10,Hyundai,2011,"2,64,001 km",Petrol,Manual,"EMI ₹8,993/m*",₹0.95 lakh
2381,Honda Amaze,Honda,2017,"73,720 km",Petrol,Manual,"EMI ₹5,161/m*",₹2.64 lakh
2382,Hyundai Santro Xing,Hyundai,2012,"1,05,646 km",Petrol,Manual,"EMI ₹6,841/m*",₹0.77 lakh
2383,Hyundai Elite i20,Hyundai,2015,"1,10,610 km",Petrol,Manual,"EMI ₹7,373/m*",₹2.80 lakh
2384,Hyundai VENUE,Hyundai,2019,"24,662 km",Petrol,Manual,"EMI ₹9,709/m*",₹5.50 lakh
2385,Maruti Wagon R 1.0,Maruti,2011,"58,170 km",Petrol,Manual,"EMI ₹9,709/m*",₹0.75 lakh
2386,Hyundai i10,Hyundai,2013,"71,934 km",Petrol,Manual,"EMI ₹6,355/m*",₹1.35 lakh
2387,Mahindra Scorpio,Mahindra,2019,"2,45,781 km",Diesel,Manual,"EMI ₹27,337/m*",₹8.35 lakh
2388,Honda City,Honda,2014,"64,613 km",Petrol,Manual,"EMI ₹9,533/m*",₹2.87 lakh
2389,Nissan MAGNITE,Nissan,2022,"61,228 km",Petrol,Manual,"EMI ₹8,261/m*",₹4.68 lakh
2390,Tata ALTROZ,Tata,2020,"50,430 km",Petrol,Manual,"EMI ₹7,661/m*",₹4.34 lakh
2391,Hyundai i10,Hyundai,2011,"1,08,174 km",Petrol,Manual,"EMI ₹7,661/m*",₹1.00 lakh
2392,Tata TIGOR,Tata,2018,"90,272 km",Petrol,Manual,"EMI ₹4,996/m*",₹2.83 lakh
2393,Nissan MAGNITE,Nissan,2025,"8,700 km",Petrol,Auto,"EMI ₹12,975/m*",₹7.35 lakh
2394,Maruti Celerio,Maruti,2021,"17,396 km",Petrol,Manual,"EMI ₹7,220/m*",₹4.09 lakh
2395,Maruti Baleno,Maruti,2018,"86,957 km",Petrol,Manual,"EMI ₹7,502/m*",₹4.25 lakh
2396,Maruti Vitara Brezza,Maruti,2017,"1,32,812 km",Diesel,Manual,"EMI ₹32,519/m*",₹3.66 lakh
2397,Maruti Alto 800,Maruti,2013,"1,35,137 km",Petrol,Manual,"EMI ₹6,167/m*",₹1.31 lakh
2398,Maruti Dzire,Maruti,2017,"41,490 km",Petrol,Auto,"EMI ₹10,186/m*",₹5.21 lakh
2399,Maruti Wagon R 1.0,Maruti,2011,"19,512 km",Petrol,Manual,"EMI ₹10,186/m*",₹0.90 lakh
2400,Renault TRIBER,Renault,2020,"1,35,026 km",Petrol,Manual,"EMI ₹7,786/m*",₹3.50 lakh
2401,Tata Tiago,Tata,2016,"86,003 km",Petrol,Manual,"EMI ₹6,184/m*",₹2.78 lakh
2402,Maruti Wagon R 1.0,Maruti,2012,"1,17,386 km",Petrol,Manual,"EMI ₹8,974/m*",₹1.01 lakh
2403,Tata NEXON,Tata,2021,"62,282 km",Petrol,Manual,"EMI ₹12,074/m*",₹6.84 lakh
2404,Maruti Alto K10,Maruti,2011,"56,975 km",Petrol,Manual,"EMI ₹12,074/m*",₹0.94 lakh
2405,Honda City,Honda,2017,"84,822 km",Petrol,Auto,"EMI ₹9,384/m*",₹4.80 lakh
2406,Hyundai i10,Hyundai,2014,"83,000 km",Petrol,Manual,"EMI ₹5,248/m*",₹1.58 lakh
2407,Renault TRIBER,Renault,2019,"37,383 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
2408,Ford Ecosport,Ford,2016,"1,94,617 km",Diesel,Manual,"EMI ₹9,243/m*",₹3.51 lakh
2409,Hyundai i10,Hyundai,2011,"42,565 km",Petrol,Manual,"EMI ₹9,243/m*",₹0.82 lakh
2410,Hyundai i10,Hyundai,2011,"83,688 km",Petrol,Manual,"EMI ₹9,243/m*",₹0.94 lakh
2411,Hyundai Grand i10,Hyundai,2017,"1,37,862 km",Petrol,Manual,"EMI ₹6,384/m*",₹2.87 lakh
2412,Maruti Wagon R 1.0,Maruti,2015,"97,221 km",Petrol,Manual,"EMI ₹4,477/m*",₹1.70 lakh
2413,Ford Ecosport,Ford,2017,"81,315 km",Diesel,Manual,"EMI ₹37,850/m*",₹4.26 lakh
2414,Ford Ecosport,Ford,2017,"78,392 km",Petrol,Manual,"EMI ₹7,273/m*",₹3.72 lakh
2415,Maruti Wagon R 1.0,Maruti,2014,"90,310 km",Petrol,Manual,"EMI ₹5,580/m*",₹1.68 lakh
2416,Toyota Etios,Toyota,2011,"1,06,947 km",Petrol,Manual,"EMI ₹5,580/m*",₹0.94 lakh
2417,Hyundai i10,Hyundai,2011,"61,364 km",Petrol,Manual,"EMI ₹5,580/m*",₹1.15 lakh
2418,Mahindra SCORPIO-N,Mahindra,2023,"8,642 km",Petrol,Auto,"EMI ₹37,995/m*",₹22.19 lakh
2419,Hyundai GRAND I10 NIOS,Hyundai,2022,"51,182 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
2420,Maruti Wagon R 1.0,Maruti,2012,"3,26,909 km",Petrol,Manual,"EMI ₹8,174/m*",₹0.92 lakh
2421,Maruti Wagon R 1.0,Maruti,2016,"1,95,390 km",Petrol,Manual,"EMI ₹4,671/m*",₹2.10 lakh
2422,Maruti Wagon R 1.0,Maruti,2014,"94,287 km",Petrol,Manual,"EMI ₹4,982/m*",₹1.50 lakh
2423,Maruti Ertiga,Maruti,2013,"1,08,547 km",Petrol,Manual,"EMI ₹14,216/m*",₹3.02 lakh
2424,Mahindra Kuv100,Mahindra,2018,"1,49,742 km",Petrol,Manual,"EMI ₹3,982/m*",₹1.79 lakh
2425,Maruti Wagon R 1.0,Maruti,2011,"1,27,388 km",Petrol,Manual,"EMI ₹3,982/m*",₹0.93 lakh
2426,Honda City,Honda,2015,"1,02,850 km",Petrol,Auto,"EMI ₹12,746/m*",₹4.84 lakh
2427,Volkswagen Vento,Volkswagen,2011,"73,025 km",Petrol,Manual,"EMI ₹12,746/m*",₹1.31 lakh
2428,Maruti Alto 800,Maruti,2015,"53,526 km",Petrol,Manual,"EMI ₹4,529/m*",₹1.72 lakh
2429,Hyundai Santro Xing,Hyundai,2011,"1,07,505 km",Petrol,Manual,"EMI ₹4,529/m*",₹0.94 lakh
2430,Volkswagen Polo,Volkswagen,2011,"2,50,000 km",Petrol,Manual,"EMI ₹4,529/m*",₹0.84 lakh
2431,Honda City,Honda,2016,"99,279 km",Petrol,Manual,"EMI ₹10,611/m*",₹4.77 lakh
2432,Chevrolet Beat,Chevrolet,2013,"1,05,684 km",Petrol,Manual,"EMI ₹3,954/m*",₹0.84 lakh
2433,Renault Duster,Renault,2013,"1,08,972 km",Petrol,Manual,"EMI ₹9,415/m*",₹2.00 lakh
2434,Maruti Wagon R 1.0,Maruti,2012,"1,01,000 km",Petrol,Manual,"EMI ₹9,418/m*",₹1.06 lakh
2435,Hyundai Grand i10,Hyundai,2017,"1,64,004 km",Diesel,Manual,"EMI ₹22,301/m*",₹2.51 lakh
2436,Maruti Swift,Maruti,2012,"98,801 km",Petrol,Manual,"EMI ₹13,150/m*",₹1.48 lakh
2437,Toyota Etios,Toyota,2011,"51,180 km",Petrol,Manual,"EMI ₹13,150/m*",₹1.20 lakh
2438,Hyundai Creta,Hyundai,2016,"2,23,270 km",Diesel,Manual,"EMI ₹13,150/m*",₹5.75 lakh
2439,Maruti Ertiga,Maruti,2024,"28,137 km",Petrol,Manual,"EMI ₹15,958/m*",₹9.32 lakh
2440,Maruti New Wagon-R,Maruti,2019,"48,102 km",Petrol,Manual,"EMI ₹7,449/m*",₹4.22 lakh
2441,Hyundai i20,Hyundai,2011,"1,32,736 km",Petrol,Manual,"EMI ₹7,449/m*",₹1.15 lakh
2442,Honda City,Honda,2016,"83,800 km",Petrol,Manual,"EMI ₹10,077/m*",₹4.53 lakh
2443,Maruti Vitara Brezza,Maruti,2019,"93,122 km",Diesel,Manual,"EMI ₹18,268/m*",₹5.50 lakh
2444,Honda City,Honda,2016,"1,17,530 km",Petrol,Manual,"EMI ₹9,788/m*",₹4.40 lakh
2445,Renault TRIBER,Renault,2021,"21,553 km",Petrol,Manual,"EMI ₹8,138/m*",₹4.61 lakh
2446,Hyundai Verna,Hyundai,2017,"92,024 km",Diesel,Manual,"EMI ₹47,978/m*",₹5.40 lakh
2447,Mahindra XUV500,Mahindra,2019,"2,53,720 km",Diesel,Manual,"EMI ₹18,500/m*",₹5.57 lakh
2448,Hyundai Elite i20,Hyundai,2016,"93,765 km",Petrol,Manual,"EMI ₹6,651/m*",₹2.99 lakh
2449,Toyota Etios,Toyota,2011,"1,45,544 km",Petrol,Manual,"EMI ₹6,651/m*",₹1.43 lakh
2450,Honda Amaze,Honda,2018,"1,53,624 km",Petrol,Manual,"EMI ₹8,230/m*",₹3.70 lakh
2451,Honda Amaze,Honda,2018,"1,06,040 km",Petrol,Manual,"EMI ₹8,075/m*",₹3.63 lakh
2452,Hyundai i20,Hyundai,2011,"85,686 km",Petrol,Manual,"EMI ₹8,075/m*",₹0.93 lakh
2453,Maruti Baleno,Maruti,2018,"76,341 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
2454,Maruti Wagon R 1.0,Maruti,2017,"64,816 km",Petrol,Manual,"EMI ₹5,220/m*",₹2.67 lakh
2455,Maruti S Cross,Maruti,2017,"1,07,051 km",Diesel,Manual,"EMI ₹39,182/m*",₹4.41 lakh
2456,Honda Amaze,Honda,2014,"1,13,757 km",Petrol,Manual,"EMI ₹5,049/m*",₹1.52 lakh
2457,Maruti Ertiga,Maruti,2015,"46,839 km",Petrol,Manual,"EMI ₹12,588/m*",₹4.78 lakh
2458,Mahindra Kuv100,Mahindra,2017,"1,51,309 km",Diesel,Manual,"EMI ₹14,394/m*",₹1.62 lakh
2459,Hyundai Verna,Hyundai,2022,"64,002 km",Petrol,Manual,"EMI ₹17,516/m*",₹10.23 lakh
2460,Maruti Ritz,Maruti,2011,"1,97,661 km",Petrol,Manual,"EMI ₹17,516/m*",₹0.95 lakh
2461,Maruti Swift,Maruti,2011,"49,574 km",Petrol,Manual,"EMI ₹17,516/m*",₹1.15 lakh
2462,Maruti Wagon R 1.0,Maruti,2012,"1,13,833 km",Petrol,Manual,"EMI ₹11,817/m*",₹1.33 lakh
2463,Chevrolet Cruze,Chevrolet,2017,"1,07,285 km",Diesel,Auto,"EMI ₹37,583/m*",₹4.23 lakh
2464,Mahindra XUV500,Mahindra,2018,"1,16,440 km",Diesel,Auto,"EMI ₹38,871/m*",₹8.34 lakh
2465,Nissan Micra,Nissan,2011,"22,127 km",Petrol,Manual,"EMI ₹38,871/m*",₹0.90 lakh
2466,Maruti Alto K10,Maruti,2016,"46,535 km",Petrol,Manual,"EMI ₹4,738/m*",₹2.13 lakh
2467,Toyota Glanza,Toyota,2023,"16,603 km",Petrol,Manual,"EMI ₹9,444/m*",₹5.35 lakh
2468,Hyundai Elite i20,Hyundai,2019,"51,519 km",Petrol,Manual,"EMI ₹8,261/m*",₹4.68 lakh
2469,Hyundai i10,Hyundai,2011,"74,984 km",Petrol,Manual,"EMI ₹8,261/m*",₹0.94 lakh
2470,Maruti Swift,Maruti,2020,"45,288 km",Petrol,Auto,"EMI ₹8,032/m*",₹4.55 lakh
2471,Maruti Baleno,Maruti,2023,"18,800 km",Petrol,Manual,"EMI ₹9,780/m*",₹5.54 lakh
2472,Tata NEXON,Tata,2018,"65,950 km",Diesel,Manual,"EMI ₹17,088/m*",₹3.63 lakh
2473,Honda Amaze,Honda,2013,"71,097 km",Petrol,Manual,"EMI ₹7,861/m*",₹1.67 lakh
2474,Maruti Wagon R 1.0,Maruti,2011,"51,788 km",Petrol,Manual,"EMI ₹7,861/m*",₹1.00 lakh
2475,Datsun Go,Datsun,2016,"97,034 km",Petrol,Manual,"EMI ₹2,736/m*",₹1.23 lakh
2476,Hyundai i20,Hyundai,2011,"83,188 km",Petrol,Manual,"EMI ₹2,736/m*",₹1.32 lakh
2477,Volkswagen Polo,Volkswagen,2015,"78,067 km",Petrol,Manual,"EMI ₹7,505/m*",₹2.85 lakh
2478,Honda BR-V,Honda,2018,"2,51,110 km",Petrol,Manual,"EMI ₹14,770/m*",₹6.64 lakh
2479,Maruti Wagon R 1.0,Maruti,2012,"2,64,959 km",Petrol,Manual,"EMI ₹9,773/m*",₹1.10 lakh
2480,Hyundai Santro Xing,Hyundai,2012,"1,06,731 km",Petrol,Manual,"EMI ₹9,685/m*",₹1.09 lakh
2481,Hyundai i10,Hyundai,2011,"84,248 km",Petrol,Manual,"EMI ₹9,685/m*",₹0.60 lakh
2482,Maruti Alto K10,Maruti,2011,"32,493 km",Petrol,Manual,"EMI ₹9,685/m*",₹0.93 lakh
2483,Maruti Alto K10,Maruti,2023,"38,728 km",Petrol,Manual,"EMI ₹6,267/m*",₹3.55 lakh
2484,Maruti Swift,Maruti,2019,"57,259 km",Petrol,Manual,"EMI ₹6,832/m*",₹3.87 lakh
2485,Maruti Swift Dzire,Maruti,2016,"98,568 km",Petrol,Manual,"EMI ₹6,896/m*",₹3.10 lakh
2486,Hyundai Grand i10,Hyundai,2014,"1,30,388 km",Petrol,Auto,"EMI ₹7,473/m*",₹2.25 lakh
2487,Maruti A Star,Maruti,2011,"2,23,782 km",Petrol,Manual,"EMI ₹7,473/m*",₹0.71 lakh
2488,Maruti Ciaz,Maruti,2015,"1,03,874 km",Petrol,Manual,"EMI ₹9,322/m*",₹3.54 lakh
2489,Maruti Baleno,Maruti,2016,"42,204 km",Petrol,Manual,"EMI ₹7,786/m*",₹3.50 lakh
2490,Toyota Etios,Toyota,2011,"75,871 km",Petrol,Manual,"EMI ₹7,786/m*",₹1.10 lakh
2491,Toyota Etios,Toyota,2011,"1,33,350 km",Petrol,Manual,"EMI ₹7,786/m*",₹0.90 lakh
2492,Maruti S Cross,Maruti,2022,"30,575 km",Petrol,Manual,"EMI ₹11,933/m*",₹6.76 lakh
2493,Hyundai Accent,Hyundai,2011,"86,957 km",Petrol,Manual,"EMI ₹11,933/m*",₹0.72 lakh
2494,Maruti Swift Dzire,Maruti,2011,"46,577 km",Petrol,Manual,"EMI ₹11,933/m*",₹1.34 lakh
2495,Honda WR-V,Honda,2019,"20,692 km",Petrol,Manual,"EMI ₹8,957/m*",₹5.07 lakh
2496,Hyundai Creta,Hyundai,2016,"58,727 km",Petrol,Manual,"EMI ₹15,304/m*",₹6.88 lakh
2497,Ford Ecosport,Ford,2016,"75,188 km",Petrol,Auto,"EMI ₹7,563/m*",₹3.40 lakh
2498,KIA SELTOS,KIA,2023,"20,523 km",Petrol,Manual,"EMI ₹16,711/m*",₹9.76 lakh
2499,Ford Figo,Ford,2011,"49,647 km",Petrol,Manual,"EMI ₹16,711/m*",₹0.90 lakh
2500,Hyundai i10,Hyundai,2011,"47,873 km",Petrol,Manual,"EMI ₹16,711/m*",₹1.03 lakh
2501,Tata ALTROZ,Tata,2021,"75,524 km",Diesel,Manual,"EMI ₹8,103/m*",₹4.59 lakh
2502,Maruti Alto,Maruti,2021,"28,538 km",Petrol,Manual,"EMI ₹5,508/m*",₹3.12 lakh
2503,Ford Figo,Ford,2011,"75,357 km",Petrol,Manual,"EMI ₹5,508/m*",₹0.89 lakh
2504,Skoda Rapid,Skoda,2012,"1,10,251 km",Petrol,Auto,"EMI ₹16,881/m*",₹1.90 lakh
2505,Maruti Swift Dzire,Maruti,2015,"1,50,643 km",Petrol,Manual,"EMI ₹8,111/m*",₹3.08 lakh
2506,Maruti Baleno,Maruti,2018,"1,28,319 km",Petrol,Auto,"EMI ₹8,520/m*",₹3.83 lakh
2507,Hyundai Grand i10,Hyundai,2015,"80,054 km",Petrol,Manual,"EMI ₹7,558/m*",₹2.87 lakh
2508,Hyundai Creta,Hyundai,2017,"1,78,371 km",Petrol,Manual,"EMI ₹10,455/m*",₹4.70 lakh
2509,Hyundai i10,Hyundai,2011,"1,28,322 km",Petrol,Manual,"EMI ₹10,455/m*",₹0.74 lakh
2510,Toyota Corolla Altis,Toyota,2011,"63,975 km",Petrol,Manual,"EMI ₹10,455/m*",₹1.80 lakh
2511,Maruti IGNIS,Maruti,2018,"1,67,786 km",Petrol,Manual,"EMI ₹7,274/m*",₹3.27 lakh
2512,Hyundai Creta,Hyundai,2017,"64,211 km",Petrol,Manual,"EMI ₹11,730/m*",₹6.00 lakh
2513,Hyundai Santro Xing,Hyundai,2012,"1,59,834 km",Petrol,Manual,"EMI ₹10,751/m*",₹1.21 lakh
2514,Honda City,Honda,2011,"98,793 km",Petrol,Manual,"EMI ₹10,751/m*",₹1.58 lakh
2515,Hyundai Santro Xing,Hyundai,2013,"1,53,288 km",Petrol,Manual,"EMI ₹4,237/m*",₹0.90 lakh
2516,Maruti Swift Dzire,Maruti,2011,"1,00,000 km",Petrol,Manual,"EMI ₹4,237/m*",₹0.97 lakh
2517,Maruti Eeco,Maruti,2019,"1,98,821 km",Petrol,Manual,"EMI ₹4,894/m*",₹2.20 lakh
2518,Maruti Swift,Maruti,2020,"66,352 km",Petrol,Auto,"EMI ₹8,950/m*",₹5.07 lakh
2519,Hyundai GRAND I10 NIOS,Hyundai,2021,"29,638 km",Petrol,Manual,"EMI ₹7,502/m*",₹4.25 lakh
2520,Honda City,Honda,2014,"1,16,580 km",Petrol,Manual,"EMI ₹9,931/m*",₹2.99 lakh
2521,Hyundai Grand i10,Hyundai,2018,"16,282 km",Petrol,Manual,"EMI ₹7,326/m*",₹4.15 lakh
2522,Maruti Zen Estilo,Maruti,2011,"1,69,998 km",Petrol,Manual,"EMI ₹7,326/m*",₹0.50 lakh
2523,Maruti Alto,Maruti,2010,"1,68,951 km",Petrol,Manual,"EMI ₹7,326/m*",₹0.56 lakh
2524,Hyundai VENUE,Hyundai,2021,"57,986 km",Petrol,Manual,"EMI ₹9,532/m*",₹5.40 lakh
2525,Hyundai Santro Xing,Hyundai,2012,"1,65,091 km",Petrol,Manual,"EMI ₹8,618/m*",₹0.97 lakh
2526,Honda City,Honda,2014,"2,01,315 km",Petrol,Manual,"EMI ₹9,300/m*",₹2.80 lakh
2527,Honda BR-V,Honda,2016,"63,417 km",Petrol,Manual,"EMI ₹7,652/m*",₹3.44 lakh
2528,Ford Figo,Ford,2011,"66,252 km",Petrol,Manual,"EMI ₹7,652/m*",₹0.77 lakh
2529,Maruti Dzire,Maruti,2022,"82,754 km",Petrol,Manual,"EMI ₹9,656/m*",₹5.47 lakh
2530,Maruti Swift,Maruti,2010,"50,020 km",Petrol,Manual,"EMI ₹9,656/m*",₹1.18 lakh
2531,Renault Kwid,Renault,2021,"54,036 km",Petrol,Manual,"EMI ₹4,837/m*",₹2.74 lakh
2532,Honda Amaze,Honda,2016,"60,934 km",Petrol,Manual,"EMI ₹7,285/m*",₹3.27 lakh
2533,Hyundai Grand i10,Hyundai,2016,"89,841 km",Petrol,Manual,"EMI ₹6,028/m*",₹2.71 lakh
2534,Tata TIGOR,Tata,2018,"1,07,944 km",Petrol,Manual,"EMI ₹6,607/m*",₹2.97 lakh
2535,Skoda Fabia,Skoda,2011,"56,422 km",Petrol,Manual,"EMI ₹6,607/m*",₹0.97 lakh
2536,Maruti Wagon R 1.0,Maruti,2010,999 km,Petrol,Manual,"EMI ₹6,607/m*",₹0.74 lakh
2537,Mahindra XUV500,Mahindra,2018,"1,32,172 km",Diesel,Auto,"EMI ₹32,951/m*",₹7.00 lakh
2538,Honda City,Honda,2013,"77,413 km",Petrol,Manual,"EMI ₹7,296/m*",₹1.55 lakh
2539,Hyundai Elite i20,Hyundai,2020,"46,915 km",Petrol,Manual,"EMI ₹8,279/m*",₹4.69 lakh
2540,Maruti Wagon R 1.0,Maruti,2015,"1,35,781 km",Petrol,Manual,"EMI ₹4,503/m*",₹1.71 lakh
2541,Tata NEXON,Tata,2019,"2,05,365 km",Diesel,Manual,"EMI ₹14,116/m*",₹4.25 lakh
2542,Maruti Vitara Brezza,Maruti,2017,"2,62,512 km",Diesel,Manual,"EMI ₹40,515/m*",₹4.56 lakh
2543,Honda City,Honda,2011,"1,29,267 km",Petrol,Manual,"EMI ₹40,515/m*",₹1.48 lakh
2544,Honda City,Honda,2011,"79,639 km",Petrol,Manual,"EMI ₹40,515/m*",₹1.21 lakh
2545,Maruti Alto K10,Maruti,2011,"1,510 km",Petrol,Manual,"EMI ₹40,515/m*",₹1.00 lakh
2546,Maruti Swift Dzire,Maruti,2011,"1,22,293 km",Petrol,Manual,"EMI ₹40,515/m*",₹1.27 lakh
2547,Honda Amaze,Honda,2017,"71,358 km",Petrol,Manual,"EMI ₹6,764/m*",₹3.46 lakh
2548,Maruti Wagon R 1.0,Maruti,2011,"42,624 km",Petrol,Manual,"EMI ₹6,764/m*",₹1.35 lakh
2549,Volkswagen Vento,Volkswagen,2011,"65,180 km",Petrol,Manual,"EMI ₹6,764/m*",₹1.37 lakh
2550,Maruti Vitara Brezza,Maruti,2016,"1,23,042 km",Diesel,Manual,"EMI ₹6,764/m*",₹4.68 lakh
2551,Toyota Corolla Altis,Toyota,2011,"1,82,553 km",Petrol,Manual,"EMI ₹6,764/m*",₹1.72 lakh
2552,Honda City,Honda,2010,"93,483 km",Petrol,Auto,"EMI ₹6,764/m*",₹1.32 lakh
2553,Nissan Micra,Nissan,2012,"1,51,045 km",Petrol,Manual,"EMI ₹7,463/m*",₹0.84 lakh
2554,Hyundai Elite i20,Hyundai,2017,"60,570 km",Petrol,Manual,"EMI ₹6,491/m*",₹3.32 lakh
2555,Honda City,Honda,2012,"72,517 km",Petrol,Manual,"EMI ₹12,617/m*",₹1.42 lakh
